#Thorlabs FTS
[SpectrumHeader]
#Date;20200309
#Time;11050411
#GMTTime;11050411
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;25.000000
#TriggerMode;0
#InterferometerSerial;M00439698
#Source;
#AirMeasureOpt;0
#WnrMin;13407.898438
#WnrMax;31103.068359
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.215116882e+002;4.375295248e-004
3.216192017e+002;1.592607470e-003
3.217267151e+002;-7.595512434e-004
3.218342590e+002;-5.915399524e-004
3.219418030e+002;1.340590534e-003
3.220493164e+002;-2.975200769e-004
3.221568909e+002;3.850259964e-005
3.222644348e+002;-5.915399524e-004
3.223720093e+002;3.115210275e-004
3.224795837e+002;8.155550458e-004
3.225871582e+002;-3.500236289e-006
3.226947327e+002;-5.075342488e-004
3.228023376e+002;2.905196161e-004
3.229099426e+002;-2.765186655e-004
3.230175476e+002;-1.011568238e-003
3.231251526e+002;-5.495370715e-004
3.232327881e+002;1.172579126e-003
3.233404236e+002;-1.925129909e-004
3.234480591e+002;-4.550307131e-005
3.235556946e+002;5.215352285e-004
3.236633606e+002;-8.645583293e-004
3.237710266e+002;-9.065612103e-004
3.238786926e+002;6.685451372e-004
3.239863586e+002;-8.750590496e-005
3.240940552e+002;-6.755455979e-004
3.242017517e+002;1.855125156e-004
3.243094482e+002;7.525507826e-004
3.244171448e+002;-2.555172541e-004
3.245248718e+002;1.781620202e-003
3.246325989e+002;-1.515602344e-003
3.247403259e+002;1.277586212e-003
3.248480530e+002;-1.032569679e-003
3.249558105e+002;-1.505101536e-004
3.250635681e+002;-1.389593817e-003
3.251713257e+002;-1.925129909e-004
3.252790833e+002;3.745252907e-004
3.253868713e+002;-9.485640330e-004
3.254946594e+002;-7.805526839e-004
3.256024475e+002;5.635380512e-004
3.257102356e+002;2.695182047e-004
3.258180542e+002;1.445597620e-003
3.259258728e+002;2.065139415e-004
3.260336914e+002;-8.750590496e-005
3.261415100e+002;-8.015541243e-004
3.262493591e+002;3.115210275e-004
3.263571777e+002;-1.557605108e-003
3.264650269e+002;-3.815257514e-004
3.265729065e+002;-5.285356892e-004
3.266807556e+002;-3.815257514e-004
3.267886353e+002;-3.815257514e-004
3.268965149e+002;1.855125156e-004
3.270043945e+002;5.845394335e-004
3.271123047e+002;1.109574921e-003
3.272202148e+002;-2.135144168e-004
3.273281250e+002;2.695182047e-004
3.274360352e+002;-1.872626366e-003
3.275439758e+002;-4.550307131e-005
3.276518860e+002;8.575578686e-004
3.277598267e+002;1.802621642e-003
3.278677979e+002;8.155550458e-004
3.279757385e+002;1.634610351e-003
3.280837097e+002;-4.235285742e-004
3.281916809e+002;-3.395229287e-004
3.282996521e+002;4.375295248e-004
3.284076538e+002;1.655611792e-003
3.285156250e+002;1.130576362e-003
3.286236267e+002;6.055408739e-004
3.287316589e+002;-1.505101536e-004
3.288396606e+002;2.033637371e-003
3.289476929e+002;3.535238502e-004
3.290557251e+002;5.005337880e-004
3.291637573e+002;-1.494600903e-003
3.292717896e+002;8.050543693e-005
3.293798523e+002;1.592607470e-003
3.294879150e+002;8.575578686e-004
3.295959778e+002;1.435096929e-004
3.297040710e+002;-2.450165448e-005
3.298121338e+002;2.485167643e-004
3.299202271e+002;-2.450165448e-005
3.300283203e+002;-3.395229287e-004
3.301364441e+002;1.151577686e-003
3.302445374e+002;4.375295248e-004
3.303526611e+002;-1.925129909e-004
3.304607849e+002;-1.326589496e-003
3.305689392e+002;6.265423144e-004
3.306770630e+002;-4.445300146e-004
3.307852173e+002;-1.116575324e-003
3.308933716e+002;-1.505101536e-004
3.310015564e+002;4.375295248e-004
3.311097107e+002;7.105479599e-004
3.312178955e+002;1.424596179e-003
3.313260803e+002;8.995606913e-004
3.314342651e+002;7.945536054e-004
3.315424805e+002;-1.767619280e-003
3.316506958e+002;5.950401828e-005
3.317589111e+002;-6.965470384e-004
3.318671265e+002;1.172579126e-003
3.319753723e+002;-1.505101536e-004
3.320835876e+002;1.823623083e-003
3.321918335e+002;8.785593091e-004
3.323001099e+002;5.950401828e-005
3.324083557e+002;-1.263585291e-003
3.325166321e+002;-8.225555066e-004
3.326249084e+002;-2.765186655e-004
3.327331848e+002;2.275153529e-004
3.328414612e+002;-9.485640330e-004
3.329497681e+002;1.277586212e-003
3.330580750e+002;-3.395229287e-004
3.331663818e+002;-1.389593817e-003
3.332747192e+002;-1.305588172e-003
3.333830261e+002;-9.695654735e-004
3.334913635e+002;1.109574921e-003
3.335997009e+002;2.065139415e-004
3.337080688e+002;-6.650448631e-005
3.338164368e+002;3.955267021e-004
3.339247742e+002;-2.145644743e-003
3.340331726e+002;4.165281134e-004
3.341415405e+002;5.425366107e-004
3.342499084e+002;-4.655314260e-004
3.343583069e+002;4.165281134e-004
3.344667053e+002;3.325224388e-004
3.345751343e+002;6.475436967e-004
3.346835327e+002;3.115210275e-004
3.347919617e+002;-7.175484207e-004
3.349003906e+002;7.525507826e-004
3.350088196e+002;2.485167643e-004
3.351172791e+002;-5.915399524e-004
3.352257385e+002;-1.242583850e-003
3.353341980e+002;6.895465194e-004
3.354426575e+002;-1.085073236e-004
3.355511169e+002;-4.550307131e-005
3.356596069e+002;-1.998635009e-003
3.357680969e+002;9.835663950e-004
3.358765869e+002;-1.326589496e-003
3.359851074e+002;2.905196161e-004
3.360935974e+002;-6.545441574e-004
3.362021179e+002;-5.075342488e-004
3.363106384e+002;-7.385498611e-004
3.364191895e+002;5.425366107e-004
3.365277405e+002;-5.915399524e-004
3.366362610e+002;-5.075342488e-004
3.367448425e+002;5.215352285e-004
3.368533936e+002;-1.158578205e-003
3.369619446e+002;2.474667039e-003
3.370705261e+002;2.516669920e-003
3.371791077e+002;-5.705385120e-004
3.372877197e+002;8.575578686e-004
3.373963013e+002;3.745252907e-004
3.375049133e+002;-7.385498611e-004
3.376135254e+002;-1.085073236e-004
3.377221375e+002;-1.326589496e-003
3.378307800e+002;1.592607470e-003
3.379394226e+002;-4.655314260e-004
3.380480652e+002;8.785593091e-004
3.381567078e+002;1.004567835e-003
3.382653503e+002;-5.915399524e-004
3.383740234e+002;1.487600384e-003
3.384826965e+002;-3.500236289e-006
3.385913696e+002;-1.085073236e-004
3.387000427e+002;6.055408739e-004
3.388087463e+002;5.005337880e-004
3.389174500e+002;-5.495370715e-004
3.390261536e+002;-5.285356892e-004
3.391348572e+002;-8.015541243e-004
3.392435913e+002;2.905196161e-004
3.393523254e+002;1.088573481e-003
3.394610596e+002;1.277586212e-003
3.395697937e+002;-5.285356892e-004
3.396785583e+002;1.151577686e-003
3.397873230e+002;-4.655314260e-004
3.398960876e+002;-7.805526839e-004
3.400048523e+002;-1.557605108e-003
3.401136169e+002;1.235583448e-003
3.402224121e+002;-2.975200769e-004
3.403312073e+002;5.215352285e-004
3.404400024e+002;-1.715115795e-004
3.405488281e+002;1.088573481e-003
3.406576233e+002;-9.065612103e-004
3.407664490e+002;6.685451372e-004
3.408752747e+002;-1.095574000e-003
3.409841309e+002;-6.650448631e-005
3.410929565e+002;-7.175484207e-004
3.412018127e+002;2.495668363e-003
3.413106689e+002;-6.545441574e-004
3.414195557e+002;-4.445300146e-004
3.415284119e+002;-4.445300146e-004
3.416372986e+002;6.055408739e-004
3.417461853e+002;-1.074572559e-003
3.418550720e+002;1.844624523e-003
3.419639893e+002;1.225082669e-004
3.420729065e+002;2.485167643e-004
3.421818237e+002;3.535238502e-004
3.422907410e+002;1.025569276e-003
3.423996582e+002;3.325224388e-004
3.425086060e+002;-2.135144168e-004
3.426175537e+002;2.905196161e-004
3.427265015e+002;9.625649545e-004
3.428354492e+002;4.375295248e-004
3.429444275e+002;1.193580567e-003
3.430534058e+002;-2.765186655e-004
3.431623840e+002;3.535238502e-004
3.432713623e+002;-1.095574000e-003
3.433803711e+002;-8.435569471e-004
3.434893799e+002;1.235583448e-003
3.435983887e+002;-9.275625926e-004
3.437073975e+002;-3.395229287e-004
3.438164063e+002;1.760618878e-003
3.439254456e+002;4.585309653e-004
3.440344849e+002;3.115210275e-004
3.441435242e+002;6.475436967e-004
3.442525940e+002;1.645111042e-004
3.443616333e+002;3.535238502e-004
3.444707031e+002;1.015068483e-004
3.445798035e+002;6.685451372e-004
3.446888733e+002;-1.085073236e-004
3.447979736e+002;-1.085073236e-004
3.449070435e+002;9.835663950e-004
3.450161438e+002;3.535238502e-004
3.451252747e+002;-4.445300146e-004
3.452343750e+002;1.015068483e-004
3.453435059e+002;8.365564863e-004
3.454526367e+002;-6.650448631e-005
3.455617676e+002;5.425366107e-004
3.456709290e+002;-1.305588172e-003
3.457800598e+002;3.745252907e-004
3.458892212e+002;-9.485640330e-004
3.459984131e+002;-1.925129909e-004
3.461075745e+002;8.995606913e-004
3.462167664e+002;7.525507826e-004
3.463259277e+002;1.435096929e-004
3.464351501e+002;1.025569276e-003
3.465443420e+002;6.475436967e-004
3.466535339e+002;-3.395229287e-004
3.467627563e+002;-2.555172541e-004
3.468719788e+002;2.905196161e-004
