209,2.387231,0.001964809
210,2.388975,0.001966853
211,2.390589,0.001968707
212,2.39187,0.001970365
213,2.393596,0.001972006
214,2.394942,0.001973468
215,2.39637,0.001974748
216,2.397852,0.001976153
217,2.399284,0.001977108
218,2.400547,0.001977987
219,2.40208,0.001978827
220,2.403356,0.001979594
221,2.404427,0.001980218
222,2.405819,0.001980754
223,2.407073,0.001981022
224,2.408196,0.001981178
225,2.409384,0.001981398
226,2.41059,0.00198127
227,2.4115,0.001980983
228,2.412508,0.001980873
229,2.413492,0.001980564
230,2.414365,0.001979919
231,2.415592,0.001979411
232,2.416737,0.001978652
233,2.417341,0.001977833
234,2.418397,0.001977036
235,2.41955,0.001975992
236,2.420397,0.001974693
237,2.421599,0.001973498
238,2.422521,0.001972148
239,2.423494,0.001970545
240,2.424454,0.001969024
241,2.425613,0.001967492
242,2.426293,0.001965611
243,2.427216,0.001963965
244,2.428172,0.001962118
245,2.428977,0.001960066
246,2.429792,0.001958058
247,2.430726,0.00195609
248,2.431556,0.001953815
249,2.432268,0.001951521
250,2.433236,0.001949282
251,2.4339,0.001946974
252,2.434738,0.001944379
253,2.435645,0.001941871
254,2.436605,0.001939252
255,2.437352,0.001936618
256,2.438228,0.001933998
257,2.43909,0.001931251
258,2.43977,0.001928425
259,2.440745,0.001925798
260,2.441546,0.001922955
261,2.442399,0.001919951
262,2.443393,0.001917241
263,2.444462,0.001914196
264,2.445329,0.001911133
265,2.446288,0.001908372
266,2.447239,0.001905305
267,2.448146,0.0019022
268,2.449372,0.001899225
269,2.450866,0.001896101
270,2.452054,0.001892651
271,2.453695,0.001889729
272,2.454865,0.001886485
273,2.455963,0.001883262
274,2.457088,0.001880274
275,2.458455,0.001877184
276,2.459213,0.001874037
277,2.45992,0.001871232
278,2.461217,0.001868042
279,2.462269,0.001864937
280,2.464025,0.001861732
281,2.465269,0.001858662
282,2.466767,0.001855412
283,2.467975,0.001852364
284,2.46926,0.001849227
285,2.470246,0.001846035
286,2.470697,0.001843167
287,2.471149,0.001840312
288,2.471931,0.001837189
289,2.472825,0.001834391
290,2.473752,0.001831377
291,2.474196,0.001828379
292,2.474874,0.001825455
293,2.475733,0.001822578
294,2.4763,0.00181952
295,2.476585,0.001816574
296,2.47735,0.001814009
297,2.478263,0.001810908
298,2.47917,0.001807922
299,2.480358,0.001804923
300,2.481332,0.00180201
